Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
BANKINGCLUB,15723550.0,"Germany, North Rhine-westphalia, Köln, 4 Butzweilerhofallee, 50829",https://www.linkedin.com/company/bankingclub-gmbh,www.bankingclub.de,"Der BANKINGCLUB ist der größte Wirtschaftsclub für Mitarbeiter und Mitarbeiterinnen von Banken, Versicherungen, Finanzdienstleistern und Fintech-Startups.  Wir vernetzen – B-2-B – die Bank- und Finanzbranche online sowie offline über die verschiedensten Medien und Kanäle. Mit der Zeitung BANKINGNEWS versenden wir das Sprachrohr der Branche an derzeit 12.000 Empfänger. Auf unserer Homepage sind jederzeit Artikel zu aktuellen fachspezifischen Themen zu finden. Die zahlreichen Abendveranstaltungen in Deutschland, Österreich und der Schweiz bieten unseren Mitgliedern und Gästen viele Möglichkeiten für fachlichen Austausch und persönliches Networking innerhalb der Finanz- und Versicherungsbranche. Außerdem führen wir jährlich sechs Fachkongresse durch. Die Themenschwerpunkte reichen von Compliance, Fraud Management, Innovationen, Marketing/Vertrieb und Payment bis hin zum Risikomanagement. Für kurze und gebündelte Informationen bieten wir regelmäßig Webinare an, die die Teilnahme vom Schreibtisch aus ermöglichen. Dabei gilt eine strikte Quotierung der Teilnehmer und Referenten: Maximal 30% Branchendienstleister und mindestens 70% Mitarbeiter von Banken und Versicherungen! Das alles und noch viel mehr bieten wir: Wir vernetzen die Finanzbranche!",Germany,15.72355,,,
Baram Ventures,1381858.0,"Germany, North Rhine-westphalia, Wuppertal, 16 Grundstraße, 42389",https://www.linkedin.com/company/baramventures,www.baramventures.com,"Baram Ventures, LLC, is an early-stage micro venture capital firm investing in the next generation of Natural Resources, Fintech, DTC, Edtech, Climate tech, and B2B startups in Africa, raising their pre-seed or seed rounds.",Germany,1.381858,,,
Barikuta Partners,1381858.0,"Germany, Bavaria, Munich, 87 Oberfoehringer Strasse, 81925",https://www.linkedin.com/company/barikutapartners,www.barikuta.partners,"Barikuta Partners is an active incubator and service provider to early stage startups. It is driving its own ideas based on a standardized research approach. Barikuta is constantly looking for great talent to grow outstanding ventures. Barikuta provides services and access to capital to let ventures focus on their core business. Barikuta has been the incubator and driving factor behind PAY.ON, payworks and Payreto and other ventures in the Fintech space",Germany,1.381858,,,
Bavest,5660478.0,"Germany, Hesse, Frankfurt Am Main, 178-190 Mainzer Landstraße, 60327",https://www.linkedin.com/company/bavest,www.bavest.co,"Bavest is the modern financial data and AI infrastructure for fintechs, banks, and asset managers. We unify real-time market data, ESG & alternative datasets, and AI-native analytics — all through one modular, developer-first API. Clients like eToro use Bavest to go live 12× faster, reduce data costs by over 60%, and unlock higher coverage compared to legacy providers. From equity fundamentals to fund-level climate insights, our platform powers smarter analytics, risk tools, and quant signals out of the box. We support use cases across trading platforms, portfolio analytics, wealth apps, ESG reporting, and more, with usage-based pricing, enterprise SLAs, and AI models fine-tuned to real-world financial workflows.",Germany,5.660478,,,
Bees & Bears GmbH,13818580.0,"Germany, Bern, Berlin, 1 Wegelystraße, 10623",https://www.linkedin.com/company/bees-and-bears,www.beesandbears.com,"Bees & Bears is a Green FinTech from Berlin with the goal of facilitating capital to the heart of the green economy.  We work with producers and vendors of Clean Tech (green hardware such as energy storage, heat pumps, PV, EV charging, etc.) and allows them to offer embedded financing to their customers. Thereby, producers can switch to a hardware-as-a-service model. Bees & Bears provides a digital platform that integrates into the sales of producers, operates the workflow and data, and bundles the assets. End clients don’t have to pay a high upfront and are charged a monthly rate (leasing or contracting), instead.",Germany,13.81858,,,
Better Payment Germany GmbH,6517621.0,"Germany, Berlin, Berlin, 34-35 Rosenthaler Str., 10178",https://www.linkedin.com/company/betterpayment,betterpayment.de,"Better Payment Germany GmbH offers extensive online payment solutions for merchants of all sizes, from small businesses to corporate clients. We make online payments simple and enable our clients to grow their business. We do so by offering the most important payment methods for Online & Offline in one solution. Therefore controlling and management of all your transactions and analysis of each payment method is highly simplified. Additional services such as risk checks & receivables management supported by our decision engine help to prevent fraud in E-Commerce. We are a specialist for white label payment solutions. We provide you with an all-in-one solution in your look and feel for payment processing of various payment methods. Our journey began in 2008, at the time when very little attention was paid to the FinTech industry and payment services were inflexible and not comprehensive at all. In 2013 the Better Payment Germany GmbH was founded by Björn Bähre to create a solution that offered better payment while being flexible enough to meet all payment requirements. Today, the Better Payment Germany GmbH distinguishes itself from other payment providers by highly sophisticated, in-house developed products Made in Germany, with personalized services and our white label solutions. Since 2019, the Collecting Payment Provider Better Financial Services GmbH also belongs to the Better Payment Group. Since 2021 Better Payment Germany GmbH is member of Deutsche Bank Group.",Germany,6.517621,,,
BitRock Capital,6289420.0,"Germany, Bavaria, Munich",https://www.linkedin.com/company/bitrock-capital,www.bitrockpartners.com,"BitRock Capital is a leading investment firm with a focus on Fintech innovations disrupting the traditional financial services market. We invest in rapidly growing segments including supply chain finance, payment, wealth management, and Fintech infrastructure such as AI, blockchain, big data, and cloud technology.  We are uniquely positioned in bridging the market gap between developed markets and Asia. With a strong sponsorship from GLP, one of the leading global investment managers, we are committed to value creation for our customers and investors. For more information, visit our website: www.bitrockpartners.com Business Plan: bp@bitrockpartners.com Media: marketing@bitrockpartners.com",Germany,6.28942,,,
Blackbill Internet GmbH,2517336.0,Germany,https://www.linkedin.com/company/black-bill,www.blackbill.com,"Blackbill has rebranded to Finiata! Please  visit us on our new website: https://www.finiata.com/ BlackBill provides working capital financing for freelancers and SME's over a fully automated data driven scoring technology, which can provide same-day decision-making and liquidity. We are a 7 digit funded stealth startup created by strong investors and experienced founders. Everybody in C level of Blackbill has built a > 50mn EUR Fintech company before. We are pragmatic, fast moving and eager to go the extra mile. Blackbill is fast executed, data driven and will have a huge impact on the finance industry. This is the place to be if you want to learn everything from probably the most experienced Fintech team out there. You should bring good humor and eagerness to learn. We bring you up to speed and show you how to explore your whole potential.",Germany,2.517336,,,
Blocknox GmbH,13818580.0,"Germany, Baden-württemberg, Stuttgart",https://www.linkedin.com/company/blocknox-gmbh,www.boerse-stuttgart.de,"In the Börse Stuttgart Group, blocknox GmbH takes over the fiduciary custody of cryptocurrencies - since the end of January 2019 for the users of the BISON App and since the end of September 2019 for the users of the Digital Exchange of the Börse Stuttgart (BSDEX). For this purpose, blocknox developed and implemented a multi-level security concept. In the future, blocknox plans to offer the custody of cryptocurrencies and other digital assets as a service provider for institutional customers - such as fintechs, banks and asset managers. These can use blocknox's proven custody services as a building block for their own digital asset offerings. In view of the new legal regulation of the crypto custody business in Germany on 1 January 2020, blocknox has applied for the necessary permission from the supervisory authorities. Until the permission is granted, blocknox already has the status of a regulated financial services provider for the time being.",Germany,13.81858,,,
BO1 AG,14465666.0,"Germany, Hesse, Frankfurt Am Main, 28 Neue Mainzer Straße, 60311",https://www.linkedin.com/company/bo1,www.bo1.de,"Die BO1 AG ist ein 2019 gegründetes Fintech-Unternehmen mit Sitz in der Bankenmetropole Frankfurt am Main. Wir bringen Experten aus den Bereichen Technologie, Finanzen, Marketing und Regulierung zusammen, um kundenzentrierte Lösungen zu entwickeln. Unser Ziel ist es, die Menschen zu befähigen, komplexe Finanzprodukte zu nutzen und von den Vorteilen des digitalen Wandels zu profitieren.",Germany,14.465666,,,
Boerse.de Group AG,5849157.0,"Germany, Bavaria, Rosenheim, 10 Dr.-steinbeißer-str.",https://www.linkedin.com/company/boerse-de-group-ag,www.boerse-group.de,"Als „FinTech“ dreht sich bei der boerse.de Group AG schon seit 1987 alles um die Börse: Von Börsen-Informationen (boerse.de) über Börsen-Empfehlungen (TM Börsenverlag), Börsen-Accessoires (boerse-Shop.de) und der Entwicklung von regelgebundenen Börsen-Strategien (boerse.de Institut) bis hin zu Börsen-Investments (boerse.de Vermögensverwaltung, boerse.de-Fonds, boerse.de-Gold) werden Anlegern alle Werkzeuge in die Hand gegeben, um erfolgreich an den Finanzmärkten zu investieren.  Beheimatet ist die boerse.de Group AG auf mehr als 2000 qm im unternehmenseigenen Verlagshaus und im börsentäglich geöffneten „Haus der Börse“, in dem sich auch die Popart „Bulle 8 Galerie“ sowie Deutschlands einziges Börsenmuseum befinden.  Die boerse.de Group AG ist absolut unabhängig und kämpft für eine bessere Börsenkultur in Deutschland, denn die langfristige Beteiligung an den besten Unternehmen der Welt führt ganz automatisch zu Wohlstand, während Papiergeld durch die Inflation immer weniger Wert wird.",Germany,5.849157,,,
Brickgate,2763716.0,"Germany, Berlin, Berlin, 12-13 Wöhlertstrasse, 10115",https://www.linkedin.com/company/brickgate,www.brickgate.org,"We believe real estate is an asset class bound for big changes. Our mission is to make investing in European real estate as easy & rewarding as investing in market-priced, publicly-traded stock. By providing an online real estate investment market network open to everybody, we connect real estate project sponsors with investors based on a security-grade investment product. We strive for a new level of transparency, low-cost distribution, and attractive returns in real estate investing - build on proprietary technology.  We are a team of experienced founders with a background in finance, strategy consulting and FinTech startups. Learn more & get in touch at careers.brickgate.org.",Germany,2.763716,,,
