Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Besettle Finance AB,1441112.0,"Sweden, Halland, Halmstad, 10b Slottsmöllan",https://www.linkedin.com/company/besettle-ab,www.besettle.com,"Besettle is a FinTech company, filled with procurement professionals, that transforms its clients unmanaged spend into a well managed, fully fledged, Purchase-to-Pay program. Our focus is indirect procurement and particularly the cumbersome task to manage tail spend. Clients save up to 20% in total purchasing cost through digitalization and automation as well as working capital savings through enhanced DPO.",Sweden,1.441112,,,
Glacier Link IC,1435118.0,"Norway, Oslo, Oslo, 0160",https://www.linkedin.com/company/silkeveien-invest-gruppen-as,www.glacierlink.com,"*MORE UPDATES coming soon!*   We are a group of early-stage angel investors with a common Vision: Do our part in making the world a better place! We invest in early-stage tech startups that solve the most important problems in unique and disruptive ways. We focus on climate and sustainability but also other verticals such as healthtech and fintech. Between us we have already invested & supported over 15 companies from all around the world. Here are few selected ones: Pulsar.Ai (acquired) Northladder (acquired) Norsk Renewables (IPO) Ocean Sun (IPO) Boxette (SeriesA) Travelin.Ai (Seed) Modulize (Seed) Over Easy Solar (pre seriesA) Recharge Health (Seed) AppsStore (acquired) Dealz (early stage) Alte University (Operating) EasyExpress (Scale-up) SmashPadel Kolent (Founder to Exit): boutique finance for R&D 7analytics (Pre-seed to Exit): Climate risk and environmental analytics. Monetor (Pre-seed): FX risk management. Milrab (Pre-seed): Fitness B2C platform SevenSix (Pre-seed): Healthtech, professional tennis coach",Norway,1.435118,,,
Vilnius Tech Park,1412471.0,"Lithuania, Vilnius, Vilnius, 17 Antakalnio St.",https://www.linkedin.com/company/vilnius-tech-park,www.vilniustechpark.com,"The region‘s most complex and integrated ICT hub, Vilnius Tech Park aims to attract and unite innovative talent  from game development, big data, cyber security, smart solutions, fintech and digital design.     Vilnius Tech Park is inviting cutting edge companies to become part of this unique ecosystem, located 9000+ sq meters of renovated XIX century buildings, surrounded by an old park just a 15 minute walk from Vilnius city centre.",Lithuania,1.412471,,,
FINKIT Solutions,1409857.0,"Cyprus, Limassol, Limassol, 3105",https://www.linkedin.com/company/finkit-solutions,myfinkit.com,"FINKIT, is a next-generation Plug & Play software platform, where investment firms can fully rely on  one single portal to automate their regulatory obligations, risk statistics, in Real Time monitor their  Capital adequacy and their K-Factors, and have a full grasp on their Anti Money Laundering  Transaction monitoring. Our company has more than 15 years of experience in FinTech industry, with a wide variety of experts  from Cybersecurity, Anti-Money Laundering, Compliance, Back Office, Dealing, IFRS accounting and an astonishing holistic expertise in managing Trading Platforms",Cyprus,1.409857,,,
Hmarafinance.com,1400230.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/hmara-finance,hmara.finance,"Welcome to Hmara Finance – your trusted partner for Fractional CFO services! At Hmara Finance, we understand our Clients` pain points and use our practical experience to address them effectively. Our clients benefit from top-notch financial services without the overhead of hiring and maintaining a full-time, high-calibre employee. We offer both standardized solutions and tailor-made packages, ensuring comprehensive support for our clients' financial needs. With a track record of successful implementations across various industries (SaaS, renewables, Fintech, manufacturing, Software Development, and e-commerce) we bring over 15 years of extensive financial expertise to the table. Our team has held key roles such as CFO, Finance Partner, and Finance Controller, giving us a deep understanding of the intricacies of financial management. We've developed over 50 bespoke financial models, enabling businesses to secure funding, gain deeper insights into their operations, streamline financial workflows, and make informed decisions. Partner with Hmara Finance today and let us optimize your financial strategy for success!",Germany,1.40023,,,
Modern Leaders,1400230.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/remedyconsulting,daphneelaforest.com,"Modern Leaders is a collective supporting executive and people operation leaders to optimize their company to the new ways of work.  We help you lead hybrid & distributed teams that thrive & belong and nurture autonomy and flexibility through async operations. Work with us via Advisory or Workshop to: - Improve your Async communication & operations - Create a compliant Work-from-anywhere program - Train your leaders in the art of Facilitation - making meetings engaging and valuable - Fostering connection in a distributed team - Optimize your distributed employee experience at every step of their journey.  Current client industry includes: Governments, SaaS, Fintech, Insurance, Ecommerce, Cloud Security, Non-Profit and more",Germany,1.40023,,,
Upnext Advice,1400230.0,"Germany, Bavaria, Munich",https://www.linkedin.com/company/upnext-advice,upnextadvice.com,"We are a highly skilled Advisory firm that specializes in supporting companies that aspire to undergo transformation, particularly in the realms of Digital and Customer Experience. We offer our expertise to companies that are in the midst of developing and/or executing a new strategy. With over 30 years of experience working for globally-renowned top companies such as Mars, Coca-Cola, and LEGO, we bring in a wealth of knowledge and expertise in a variety of areas including Strategy Execution, Digital Transformation, Brand Building, Customer Experience, Retail, and eCommerce. We are fully committed to helping our clients achieve their goals and realize successful outcomes. We work closely with our clients' teams, providing guidance and support every step of the way. We help foreign companies to establish their business in MENA, with a focus on Saudi Arabia. Service: Advisory for Strategy Execution, Customer Experience and Digital Transformation:   o Strategy – Strategy Execution– post-merger integration – Organisational Design – GTM    o Leadership & Business: development and coaching   o Industries: Consumer Goods, Apparel, Sports, Direct-to Consumer, Retail and Financial Services • Due Diligence for Private Equity - Industry expert (FMCG, CPG, Sports, Retail, eCommerce, Fintech)  • Executive & Non-Executive assignments: CEO / GM, Turnaround, Buy & Build – (Digital) Transformation Strategic / Senior Advisor:  • Assisting Partnering companies with Strategy, GTM and Business Development, a.o.: • The Brand Experience Group (Marketing & Sustainability Effectiveness) – Imagin3 Studio (Web3 – a.i:) – dFakto (Strategy Transformation Tracking) – Ringside.ai (eCommerce- Web Analytics)",Germany,1.40023,,,
Fastnet AMS,1382245.0,"Ireland, Leinster, Dublin",https://www.linkedin.com/company/fastnet-asset-management-services,www.fastnet-ams.com,"Fastnet AMS is a global provider of behavioural data analytics to portfolio managers, CIOs and asset allocators.  Led by investment industry experts and passionate practitioners, Fastnet AMS offers next-generation analytical tools and behavioural science to enhance investor performance. Our leading platforms are: •SkillMetrics®, a SaaS platform designed to unlock full investor alpha by identifying and mitigating biases across multiple asset classes, improving decision-making and enhancing portfolio performance. •CoreValuesMetrics®, a highly innovative platform that combines financial and behavioural data with real-time ESG metrics, allowing investors to align their behaviour with sustainability objectives; providing a balanced approach to returns and sustainability. Through these platforms we are the only Fintech company capable of giving such extensive coverage across all asset classes. To learn more, please visit www.fastnet-ams.com If you are a professional investor and would like to make contact please contact us on either info@fastnet-ams.com or call us on +35312337099.",Ireland,1.382245,,,
EIP Ventures,1382245.0,"Ireland, Leinster, Dublin, 2 Dublin, d01 v4a3",https://www.linkedin.com/company/eip-ventures,eip.ventures,"At EIP Ventures, we transform groundbreaking ideas into global business successes. Specialising in fintech, regtech, and deeptech, we’re a dynamic innovation hub proudly headquartered in the heart of Dublin, Ireland. Our portfolio companies, actively supported by our team operate across 30 markets, and include: - Konvi (website: https://konvi.app): The first EU-wide platform that allows fractional investing in alternative assets, such as high-end watches and fine wine. - Richmond Blackwood (website: https://richmondblackwood.com): A managed service provider that helps high earning independents optimise their finances by levelling up from sole proprietaries to limited companies. - Monochromatic (website: https://monochromatic.io): Monochromatic provides full-cycle design, web development and product management to help businesses launch their products.  EIP Ventures empowers first-time entrepreneurs to develop their business concepts and shape them into successful and sustainable ventures. We’re active operators in every business within the group - along with the founders’ preferences, we run the departments where gaps should be filled.",Ireland,1.382245,,,
CoalFace Capital,1382245.0,"Ireland, X, 12 Hebert Street, d02",https://www.linkedin.com/company/coalface-capital,www.coalfacecapital.com,Coalface Capital is a FinTech company that specialises in the modelling of Big Data and the application of AI techniques for the purposes of investment management.,Ireland,1.382245,,,
My Easy Finance | New Fin Tech,1381858.0,"Germany, Bavaria, Neu-ulm - South Germany",https://www.linkedin.com/company/myeasyfinance,www.myeasyfinance.de,"""We make it easier and better""  New Fin Tech - Germany",Germany,1.381858,,,
Engel & Völkers Smart Money,1381858.0,Germany,https://www.linkedin.com/company/ev-smart-money,www.ev-smartmoney.com,"Die EV Smart Money Holding GmbH, ein Lizenzpartner der Engel & Völkers Marken GmbH & Co. KG, bietet über ihre digitale Plattform Zugang zu exklusiven Investments, die sonst nur institutionellen Investoren offen stehen.  Hinter dem Unternehmen steht ein erfahrenes Team aus den Bereichen der Vermögensverwaltung, Investment und FinTech.  Besuchen Sie unsere Website: https://bit.ly/3v5Mtep     Impressum: https://www.ev-smartmoney.com/imprint",Germany,1.381858,,,
Goldstein Fintech GmbH,1381858.0,"Germany, Berlin, Berlin, 8 Zelterstr., 10439",https://www.linkedin.com/company/goldsteinfintech,www.goldsteinfintech.com,"Goldstein Fintech GmbH is a fintech company founded in 2018. The company offers asset management, brokerage and storage services across the entire block chain across its three business units. The goal of Goldstein Fintech GmbH is to realize blockchain technology in the global economy through a range of high-quality financial services.",Germany,1.381858,,,
Smart Kreditvergleich,1381858.0,"Germany, Hamburg, Hamburg, 18 Schwabenstieg, 22455",https://www.linkedin.com/company/smart-kreditvergleich,www.smartkreditvergleich.de,"Smart Kreditvergleich ist Online-Kredit Portal. E-Finance Advisor GmbH ist ein in Hamburg ansässiges, innovatives Unternehmen (Registergericht: Hamburg, Registernummer HRB 149115), das 2017 gegründet wurde. E-Finance Advisor hat sich auf clevere Finanzdienste online spezialisiert, um die finanziellen Probleme von Menschen auf einfache Weise zu lösen. Ein Online-Service von E-Finance Advisor ist „Smart Kreditvergleich“, ein Kreditvergleichs-Tool, das die Kreditangebote von über 28 Banken – mehr als diverse andere Kreditvergleichsportale bieten – für Sie vergleicht und alle Angebote übersichtlich darstellt. Smart Kreditvergleich hat es sich zum Ziel gemacht, für die Kreditsuchenden Transparenz bei der Suche nach Ratenkrediten zu schaffen. Deshalb hat sich Smart Kreditvergleich auf den Bereich Ratenkredite spezialisiert. Smart Kreditvergleich ist der schnellste Weg zu Ihrem Kredit. Und das Beste: Die Dienstleistung von Smart Kreditvergleich ist vollkommen kostenlos. E-Finance Advisor versteht sich außerdem als Fintech Anbieter. Denn E-Finance Advisor bietet Dienstleistungen an, die Technologien verwenden, um finanzielle Aktivitäten zu verbessern.",Germany,1.381858,,,
Advision360,1381858.0,"Germany, North Rhine-westphalia, Köln",https://www.linkedin.com/company/advision360-plattform,www.advision360.de,"Finanz- und Vorsorgeberatung ist komplex und aufwendig! Trotz Sorge vor der finanziellen Zukunft betrachten Kunden klassische Finanz- und Vorsorgeprodukte immer kritischer und verlangen nach individuellen Lösungen. Aus Beratersicht führt dies unweigerlich zu erhöhter Komplexität in der Kundenansprache und Beratung. Es mangelt an passender technologischer Unterstützung, innovativen Vertriebsansätzen und Support im Rahmen der (digitalen) Customer Journey - es fehlt eine ganzheitliche Lösung, die Berater (und Kunde) entlang der gesamten ""Finanz- und Vorsorge-Journey"" begleitet.   Das wollen wir ändern! Wir sind eine digitale Plattform, auf der qualitätsorientierte Finanz-und Vorsorgeberater alle notwendigen Unterstützungen für eine erfolgreiche Kundengewinnung u. qualifizierte Beratung perfekt aufeinander abgestimmt zur Verfügung gestellt bekommen! Eine einzigartige Beratungstechnologie, Marketing-Support und up to date Weiterbildung. Unser Ziel ist es, dass Sie Ihre Kunden begeistern und somit Ihre Abschlussquote nachweislich erhöhen. Zu unseren Kunden zählen: Makler & Exklusivvermittler, Banken & Versicherungen, Finanzplaner & Vermögensberater sowie FinTechs & InsurTechs.",Germany,1.381858,,,
Nuucap,1381858.0,"Germany, Hamburg, Hamburg, Konrad-reuter Straße, 22393",https://www.linkedin.com/company/nuucap,www.nuucap.com,"nuucap ist ein FinTech, welche Investitionen in Unternehmen für Investoren und Unternehmer einfacher und direkter macht.  Mithilfe unserer Plattform finden Unternehmer und Investoren zueinander, dabei begleiten wir euch entlang des Prozesses mit unserer Technologie.    nuucap ist für dich als Investor, wenn du …  … In eine neue Assetklasse investieren willst, die so noch nicht in deinem      Portfolio vorhanden ist.  … Schon ab kleinen Beträgen in Private Equity investieren willst. Dank      nuucap ist es so einfach wie noch nie.  … Komplett kostenlos nach Investment Opportunities suchen willst. Bei      nuucap ist die Anmeldung für Investoren kostenlos, registriere dich und      lege sofort los.  … Nicht mehr mit für dich irrrelevanten Investment Kontaktanfragen      überflutet werden willst. Mit unserem Matching Algorithmus können nur      für dich relevante Unternehmen dich kontaktieren.  … Ohne Beschränkungen in für dich relevante Branchen investieren willst.  … Anhand deiner Investment Kriterien auf dich zugeschnittene      Investmentvorschläge bekommen willst.    nuucap ist für dich als Unternehmer, wenn du …  … direkt und ohne Umwege Kapital finden willst.  … Eine Alternative zu Bankkrediten suchst.  … Investoren suchst die mehr als nur Kapital mitbringen. Finde Investoren      die dich und dein Unternehmen mit ihren Skills und Netzwerk      weiterbringen.  … Selbst entscheiden willst mit dem du langfristig zusammen arbeitest.  … Faire Preise suchst und dein Bedürfnis nach Kapital nicht mehr ausgenutzt      werden soll. Bei nuucap passt sich dein Preis deinem Finanzierungsbedarf      an.   … Kapital für: Gründung, Wachstum, Liquidität oder deinen Exit suchst.",Germany,1.381858,,,
Barikuta Partners,1381858.0,"Germany, Bavaria, Munich, 87 Oberfoehringer Strasse, 81925",https://www.linkedin.com/company/barikutapartners,www.barikuta.partners,"Barikuta Partners is an active incubator and service provider to early stage startups. It is driving its own ideas based on a standardized research approach. Barikuta is constantly looking for great talent to grow outstanding ventures. Barikuta provides services and access to capital to let ventures focus on their core business. Barikuta has been the incubator and driving factor behind PAY.ON, payworks and Payreto and other ventures in the Fintech space",Germany,1.381858,,,
PrestaCap,1381858.0,"Germany, Berlin, Berlin, 11 Kurfürstendamm, 10719",https://www.linkedin.com/company/prestacap,www.prestacap.com,"We are a Tech-as-a-Service platform with expertise in Digital Processes, Risk Scoring and Machine Learnings applied to digital lending.  Prestacap is the trademark of Cara Services GmbH, a FinTech company in Berlin Germany.",Germany,1.381858,,,
Baram Ventures,1381858.0,"Germany, North Rhine-westphalia, Wuppertal, 16 Grundstraße, 42389",https://www.linkedin.com/company/baramventures,www.baramventures.com,"Baram Ventures, LLC, is an early-stage micro venture capital firm investing in the next generation of Natural Resources, Fintech, DTC, Edtech, Climate tech, and B2B startups in Africa, raising their pre-seed or seed rounds.",Germany,1.381858,,,
EOS Germany,1381000.0,"Germany, Hamburg, Hamburg, 71 Steindamm, 20099",https://www.linkedin.com/company/eos-deutschland,de.eos-solutions.com,"EOS Germany is one of the leading providers in receivables management: digital, agile, technology-based! Founded in 1974, and by no means a creak between the wheels. 1,500 employees in Germany and as agile as a FinTech. EOS Germany convinces with quality, innovative technologies and digital debt collection processes in both fiduciary debt collection and debt purchase. The main target industries are e-commerce, credit institutions & FinTechs, insurance & InsurTechs, energy, mobility, telecommunications and media. We work cross-functionally and across hierarchies - expertise decides. In this way, we achieve an agility and dynamism that moves EOS forward and create a culture of openness, transparency and courage. Hiding hierarchical levels, giving feedback, sharing knowledge and constantly developing - that is EOS.",Germany,1.381,,,
Codexio,1376059.0,"Bulgaria, Sofia-capital, Sofia, 24a Akademik Metodi Popov Str.",https://www.linkedin.com/company/codexio,www.codexio.bg,"Codexio is a fast-growing software company. We offer complex software solutions, development of internal projects, and external consulting services in the eCommerce and Fintech field. Our team includes passionate experts who have the ability to build next-generation IT solutions. Creativity, teamwork, and learning have been encouraged since its establishment in 2017. Using modern technologies and methodologies we are constantly seeking to improve our services.",Bulgaria,1.376059,,,
Spotlight,1375095.0,"Netherlands, North Holland, Amsterdam, 1 Atlantisplein, 1093",https://www.linkedin.com/company/spotlightinvest,www.spotlightinvest.co,"At Spotlight, we identify and invest early in world-class founders developing solutions that change the world for the better. We invest in: 🌎 Climate Technology: Bold ideas in carbon solutions, food innovations & agritech, and green fintech to combat climate change or promote sustainability. 👩🏽🎓Education Technology: Innovative digital platforms and tools that enhance the quality of education and create more equal opportunities for people worldwide. 🧠 Health Technology: Ambitious founders that leverage technology to enhance (mental) health care, improve access to quality care and that promote healthy living habits.  Per June 2025 Spotlight Seed Fund 1 is live: This 2M RVO backed fund has the same investment focus as the broader Spotlight angel investment collective, but with a particular focus on (pre) seed investment opportunities in startups based in The Netherlands. Are you interested in what we do or looking for funding? Check out our website https://www.spotlightinvest.co. 🚀",Netherlands,1.375095,,,
InvestSet,1373038.0,"Luxembourg, Luxembourg, Luxembourg, 9 Rue Du Laboratoire, 1911",https://www.linkedin.com/company/investset,investset.com,InvestSet is a fintech based in Luxemburgo that offers state-of-art technology to customers from all the financial ecosystem. We provide financial intelligence through a cutting-edge digital experience. With our solutions you can have easy access all sort of asset classes and also have tools and analytics at your disposal. Wealth Management is complex. But the technology doesn't need to be. Visit our website and discover our solutions.,Luxembourg,1.373038,,,
Enfintech,1372554.0,"Spain, Balearic Islands, Palma, Núm. 25 Avenida Jaume Iii, 07012",https://www.linkedin.com/company/enfintech,www.enfintech.com,El comparador de #Fintech que permite a particulares y empresas pedir e invertir dinero con las mejores empresas tecnofinancieras de España.,Spain,1.372554,,,
Leader Knowledge Platform,1372554.0,"Italy, Latium, Roma, 00185",https://www.linkedin.com/company/theleader,www.theleader.eu,"LEADER è un format di infotainment. Siamo partiti nel 2018 intervistando 12 protagonisti italiani della digital economy, tra manager, esperti e founders, spiegando attraverso di loro i più importanti verticali del’innovazione, dal fintech, alla blockchain, allo smart working. E fornendo consigli per migliorare i modelli di business, la comunicazione, il networking, e per affrontare le nuove sfide del lavoro e del digitale.",Italy,1.372554,,,
Crowdsofts,1372554.0,"Lithuania, Vilniaus, 26 Konstitucijos Prospektas",https://www.linkedin.com/company/crowdsofts-com,crowdsofts.com,"We are Crowdsofts – your reliable partner in providing end-to-end intelligent automation of the entire crowdfunding process. We achieve this with our software, which you can access as simply as setting up a subscription. With Crowdsofts, you will be able to start your crowdfunding business in no time. Don’t get left behind and let the rapidly growing fintech sector elevate your business. Crowdsofts will keep you and your customers safe and up to date. Our platform complies with European KYC and AML regulations. It’s a cutting-edge technology, made to be user-friendly, cost effective, time-saving and to help you raise funds easily. Crowdsofts can serve as a reliable financial platform for companies in sectors like: -green energy -technology -agriculture -SMEs -real estate -art etc.  Almost any business can benefit from crowdfunding process, it’s just the question of how to adapt the tools! Get in touch!",Lithuania,1.372554,,,
Vedesoft,1372554.0,"Bulgaria, Sofia-capital, Sofia, 1000",https://www.linkedin.com/company/vedesoft,vedesoft.com,"Founded in 2017 as a startup in the educational field, Vedesoft is a software development and digital services company based in Sofia, Bulgaria. Our team of professionals, masters all fields of the digital industry. We entirely focus on working with clients who need a reliable partner for the development part and support of their web and mobile projects by leveraging cutting-edge technology and by employing top talent. We are a growing organization with presence in Bulgaria, Germany, Austria, Finland, Sweden, France and the Netherlands. Combining technical expertise with industry know-how, we help businesses reach their goals in Healthcare & Fitness, Fintech, E-Commerce & Retail, Law, Manufacturing and others.",Bulgaria,1.372554,,,
Solid Software Solutions,1372554.0,"Poland, Silesia, Katowice, Jesionowa, 40-156",https://www.linkedin.com/company/solid-software-solutions,solidsoftware.pl,"As a full technical stack team, we concentrate on feature-driven software development offering our knowledge and experience, delivering technology which suits our customers' needs best. Starting from building green-field bespoke solutions, applying big-data processing and analytics, introducing machine learning and ending on modernizing and extending legacy software solutions, we deliver a wide spectrum of software development and consulting services. Our Customers range from early stage companies to global enterprises in Travel&Leisure, eCommerce and Fintech sectors. Solid's success relies on a team of experienced software engineers, with great industry and academic experience, building new solutions with passion. We are software craftsmen, taking great satisfaction from programming and adopting new technologies.",Poland,1.372554,,,
Exponente D,1372554.0,"Spain, Catalonia, Sant Cugat Del Vallès, 15-25 Av. Via Augusta, 08174",https://www.linkedin.com/company/exponente-d,www.exponented.com,"Exponente D stands for Exponente Digital. We are specialised in growing your fintech abroad. Based on our experience, we can help you grow in European and in Latam markets, with special emphasis on The Netherlands, Spain and Chile. We work with Fintech Scale-ups successful in their home market and ready to scale internationally.",Spain,1.372554,,,
Dual Core FinTech Forge Sp. Z O.o.,1372554.0,"Poland, Mazovia, Warsaw, 1 Ulica Mokotowska",https://www.linkedin.com/company/dual-core-fintech-forge-sp-z-o-o,dualcore.pl,"Jesteśmy firmą działającą w branży FinTech. Nasz zespół składa się z ekspertów, którzy zdobywali swoje doświadczenie pracując zarówno dla firm z sektora małych i średnich przedsiębiorstw, jak i dla wielkich międzynarodowych korporacji. Przy wykorzystaniu nowoczesnych technologii informatycznych pomagamy rozwiązywać problemy biznesowe klientów, kładąc nacisk na poznanie potrzeb i celów biznesowych klienta. Oferowane przez naszą firmę usługi: 1. Tworzymy rozwiązania informatyczne wspierające procesy biznesowe branży FinTech:     > Aplikacje do udzielania pożyczek przez Internet     > Systemy transakcyjne dla firm pożyczkowych     > Systemy scoringowe     > Rozwiązania Business Intelligence     > Rozwiązania oparte o Machine Learning (uczenie maszynowe)     > Rozwiązania wykorzystujące screen scrapping konta bankowego     > Rozwiązania wykorzystujące dane z portali społecznościowych (Facebook, LinkedIn)  2. Tworzymy rozwiązania umożliwiające ocenę wiarygodności klientów ubiegających się o pożyczki i inne usługi finansowe. 3. Oferujemy budowę systemów umożliwiających wielowymiarową analizę danych pochodzących właściwie z dowolnych systemów transakcyjnych. Zakres proponowanych przez nas rozwiązań obejmuje m.in.:     > Hurtownie danych – agregujące dane z wielu systemów transakcyjnych (OLTP)     > Procesy ETL (Extract, Transform, Load) – zasilające hurtownie danych     > Wielowymiarowe systemy analityczne (OLAP) – pozwalające na raportowanie i analizy na wielu poziomach szczegółowości     > Big Data – zbieranie i analiza dużych zbiorów danych     > Machine Learning i Data Mining – systemy drążenia danych, uczenia maszynowego, wspomagania podejmowanie decyzji wykorzystujące m.in. algorytmy sieci neuronowych, reguł asocjacyjnych, drzew decyzyjnych i szeregów czasowych 4. Mamy bogate doświadczenie w budowie rozwiązań służących do gromadzenia, przetwarzania i wizualizacji danych geograficznych.",Poland,1.372554,,,
Cryptocurrency Lab,1372554.0,"Italy, Latium, Roma, 6 Via Delle Vigne Nuove, 00139",https://www.linkedin.com/company/cryptocurrencylab,,"Made with Love Since 2013 ❤️ Sectors: Cryptocurrency, Blockchain, FinTech and DLT. Laboratories: DeFi, NFT, Metaverse, Mining, Escrow and Events.",Italy,1.372554,,,
Startup Crash Test,1372554.0,"Italy, Kyiv, 3a Lva Tolstoho Street",https://www.linkedin.com/company/startup-crash-test,sctest.org,"The Startup Crash Test project is a tool aimed at building connections and developing tech community. It is valuable for the community leaders and those who cultivate the entrepreneurial culture within the city. The first SCT was held in Kyiv in 2008 and was organized by a committee that included Denis Dovgopoliy, Nikolay Savin, Maxim Shkolnick, Dmitri Lisitski, Vladimir Pavlov, and Dmitri Popov. Startup Crash Test has become a platform for the early­ stage development of the Kyiv startup community. Startup Crash Test project is a free international franchise with 12 partner cities,including Milan, Kyiv, London, Berlin, Moscow. Over the last year, we conducted 55 events gathering 2200 attendees, 165 founders presented their projects for the first time. Opened 5 autonomous areas: innovation in the agri-business, law and public data, fintech, ad&marketing tech, automotive and gamedev. Startup Crash Test is an event aimed at “stress testing” the market strategies, business models, distribution, roadmaps, etc. of technology startups. This event is designed to offer entrepreneurs a platform to tell about your project to other entrepreneurs, to receive feedback from an audience, to find partners, and to develop your network.  The goal – to present new projects, technologies, and business models. The task – is not bring out the best, to help do better on- going projects. Together we are looking for the solution to the problem. We discuss new ideas by using collective intelligence and expertise. We combine the experience of entrepreneurs, developers, and sector regulators.  In general, the requirements for startups: - to be created not more than 1.5 year ago; - MVP, prototype or first small sales; - some beginning investments, could be own startup money; - desire to pitch, answer on questions and be open for collaboration. Structure of the event: Content part  includes speaker and 3 startups. Afterwards, there is time for networking.",Italy,1.372554,,,
Eforah,1372554.0,"Netherlands, Gelderland, Nijmegen, 131e Heyendaalseweg, 6525",https://www.linkedin.com/company/eforah,www.eforah.nl,"Eforah is a software company specializing in the FinTech, mobility, and healthcare sectors, offering innovative SaaS solutions for complex problems. With a focus on meaningful change, we connect technology with the needs of our partners to optimize their business processes and achieve their goals. Our team of experts is dedicated to creating software that not only solves problems but does so with a simple and effective approach. In the FinTech sector, we play a crucial role in transforming financial services, making them more accessible, efficient, and user-friendly. We apply this same spirit of innovation to our projects in sustainability and mobility. At Eforah, we believe in a partnership that goes beyond collaboration; we aim for ownership and deep involvement in your business. This means we don't limit ourselves to delivering standard solutions but integrate into your team to provide flexible, tailor-made solutions. Our credo is: 'Solving complex problems with simple solutions.' This pursuit of simplicity in complexity is what drives us daily and sets us apart in the industry. Choose Eforah if you're looking for a partner that invests not only in technology but also in the joint success of your business.",Netherlands,1.372554,,,
Applebrie,1372554.0,"Estonia, Harjumaa, Tallinn, 47 Peterburi Tee, 11415",https://www.linkedin.com/company/applebriecy,applebrie.com,"When it comes to Fintech, we’ve got your back with easy to implement turn-key solutions that are cost effective for your business. If you are looking at setting up a brokerage, have an existing operation, we’ve got you covered with the right tech to ensure that your business has the right edge. Integrating the smartest technologies including AI/BI and rule-based computing engines into our Fintech eco-system, our systems outperform in cost, return on investment and value. Time to make the switch.",Estonia,1.372554,,,
Finletic,1358969.0,"Spain, Madrid, Madrid, 21 C/ Miguel Ángel, 28010",https://www.linkedin.com/company/finletic,www.finletic.com,"Finletic is a fintech asset management company with the mission of offering the highest standards of wealth management to every investor. Finletic offers you a whole new way to manage your life and wealth. Our goal-based investing strategy helps you follow you dreams through the management of your wealth. Thanks to the sum of the clients, Finletic obtains privileged conditions that otherwise would only be accessible to high patrimonies. Our team of professionals has extensive experience in wealth management and they select the best products, take care of investment risks and is close to the client to give him financial advisory. Technology does everything else, reduces cost, optimizes taxes, controls investments and ensures that they are always adjusted to the level of risk that the client is willing to assume; always with the determination to help the client to achieve his dreams through the most rigorous asset management. Finletic Capital SGIIC is a registered asset manager (# 257) supervised by the Spanish National Securities Market Commission (CNMV) and the Bank of Spain.",Spain,1.358969,,,
Jeanser Mobi S.r.o.,1353528.0,"Czech Republic, Praha, Prague",https://www.linkedin.com/company/jeanser-mobi-sro,jeanser.mobi,"Jeanser mobi is a product integrator of digitalization and fintech solutions. The basis of the approach is the creation of multisolutions based on advanced technologies. Using years of development expertise, Jeanser specialists develop functional solutions for large market players, small and medium-sized businesses, using advanced IT technologies. - Email: info@jeanser.mobi - Social networks: Facebook https://www.facebook.com/groups/jeanser.mobi.s.r.o/ Instagram https://www.instagram.com/jeanser.mobi/ YouTube https://www.youtube.com/channel/UC-A0OqS3KASGmEy-mXUMhnA",Czech Republic,1.353528,,,
Paytech,1346753.0,"Cyprus, Limassol, Limassol",https://www.linkedin.com/company/paytech-saas,pay.tech,"At paytech, we deliver cutting-edge white-label payment gateway, payment orchestration  and financial management technologies customised to your business needs. Our agile approach and modular framework empower you to move fast, automate tasks, and build secure, compliant interfaces. With a global partner network and 800+ integrations, we help you start, scale, and expand effortlessly. Our Solutions White-label Payment Gateway: Give your customers more payment methods and security, while minimising friction and increasing conversions. Payment Orchestration:Optimise each transaction with intelligent routing across providers.  Integrations Hub: Streamline operations and expand market reach with extensive integrations. Our Services Accounting: Monitor cash flow and keep accurate financial records. Onboarding: Quick, compliant customer onboarding with smart data capture. Fraud Prevention: Advanced technology to stay ahead of fraudsters. Development and Support: Expert development and continuous support. PCI DSS Certification: Achieve and maintain compliance easily. Monitoring: Real-time business monitoring for proactive management. How We Help Businesses paytech addresses your challenges by helping you: Move Fast: Launch quickly with our expertise and rapid deployment. Power Up: Automate tasks and build secure systems with global integrations. Focus on Strengths: Leave the tech to us with our all-inclusive SaaS models. Why Choose paytech? Expertise: Benefit from our deep industry knowledge and innovative technologies. Reliability: Trust in our high-end security measures and compliance commitment. Customer Focus: Experience our supportive and solution-oriented approach. Scalability: Grow your business with our flexible, scalable solutions. Join Us Partner with paytech to transform your fintech business and achieve unparalleled growth. Discover how our solutions can simplify operations and enhance customer experience. Visit our website to learn more: pay.tech",Cyprus,1.346753,,,
